productName|link|logo|productId|ranking|company_name|annualFee|badges1|badges2|badges3|badges4|balanceTransfer|bankName|cardProvider|cardType|currency|hasAirMiles|hasCashBack|hasPetrolRewards|hasPoints|interestRate|keyBenefit1|keyBenefit2|keyBenefit3|logoAltText|lowInterestThreshold|minMonthlyIncome|premium|cashBackRewardsRetail|cashBackRewardsSpecial|cashBackRewardsHotels|milesRewardsEnrichMiles|pointRewardsRetail|language|hasOctopus|hasPromotion|promoText|promoExpiry||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
萬事達白金卡萬事達白金卡萬事達白金卡萬事達白金卡萬事達白金卡萬事達白金卡萬事達白金卡萬事達白金卡萬事達白金卡萬事達白金卡|https://www.hkbea.com/whp_appform/whp_c_cred_corecard.html?|bank-of-east-asia-platinum-mastercard.jpg||1|42|0|||||0|東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行|MasterCard|personal|HKD|FALSE|FALSE|FALSE|TRUE|34.49|優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折|全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠|八達通自動增值服務八達通自動增值服務八達通自動增值服務八達通自動增值服務八達通自動增值服務八達通自動增值服務八達通自動增值服務八達通自動增值服務八達通自動增值服務八達通自動增值服務|東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行 MasterCard 萬事達白金卡萬事達白金卡萬事達白金卡萬事達白金卡萬事達白金卡萬事達白金卡萬事達白金卡萬事達白金卡萬事達白金卡萬事達白金卡|32|40000|FALSE|0||Yes|0|1港幣或人民=1個積分1港幣或人民=1個積分1港幣或人民=1個積分1港幣或人民=1個積分1港幣或人民=1個積分1港幣或人民=1個積分1港幣或人民=1個積分1港幣或人民=1個積分1港幣或人民=1個積分1港幣或人民=1個積分|zh|TRUE|TRUE|全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈|30/11/2013||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PLATINUM Visa Card|https://www.hkbea.com/whp_appform/whp_cred_corecard.html?|bank-of-east-asia-platinum-visa-card.jpg||1|11|0|||||0|Bank of East Asia |Visa|personal|HKD|FALSE|FALSE|FALSE|TRUE|34.49|Year-Round Entertainment Privileges on Cinemas and concerts|Year-Round Dining and Shopping Privileges|Octopus Automatic Add-Value Service|Bank of East Asia  Visa PLATINUM Visa Card|32|40000|FALSE|0||Yes|0|Up to 1 HK$=2 bonus points|en|TRUE|TRUE|Extra HK$200 Cash Rebate for new BEA Customers + 2 year annual fee waiver + HK$100 online application rebate + HK$20 for choosing e-statement+ choice from 4 products|30/11/2013||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Visa白金卡 Visa白金卡 Visa白金卡 Visa白金卡 Visa白金卡 Visa白金卡 Visa白金卡 Visa白金卡 Visa白金卡 |https://www.hkbea.com/whp_appform/whp_c_cred_corecard.html?|bank-of-east-asia-platinum-visa-card.jpg||1|42|0|||||0|東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行|Visa|personal|HKD|FALSE|FALSE|FALSE|TRUE|34.49|優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折|全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠|八達通自動增值服務八達通自動增值服務八達通自動增值服務八達通自動增值服務八達通自動增值服務八達通自動增值服務八達通自動增值服務八達通自動增值服務八達通自動增值服務|東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行 Visa Visa白金卡 Visa白金卡 Visa白金卡 Visa白金卡 Visa白金卡 Visa白金卡 Visa白金卡 Visa白金卡 Visa白金卡 |32|40000|FALSE|0||Yes|0|海外消費高達1港幣=2個積分海外消費高達1港幣=2個積分海外消費高達1港幣=2個積分海外消費高達1港幣=2個積分海外消費高達1港幣=2個積分海外消費高達1港幣=2個積分海外消費高達1港幣=2個積分海外消費高達1港幣=2個積分海外消費高達1港幣=2個積分|zh|TRUE|TRUE|全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈|30/11/2013||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
UnionPay Dual Currency PLATINUM Credit Card|https://www.hkbea.com/whp_appform/whp_cred_corecard.html?|bank-of-east-asia-unionpay-dual-currency-platinum-credit-card.jpg||1|11|600|||||0|Bank of East Asia |UnionPay|personal|Dual|FALSE|FALSE|FALSE|TRUE|34.49|Year-round discounts and priviliges at many restaurants and hotspots|Waiver of Foreign Currency Transaction Fee||Bank of East Asia  UnionPay UnionPay Dual Currency PLATINUM Credit Card|32|40000|FALSE|0||Yes|0|Up to 3X Bonus on Local Spending|en|TRUE|TRUE|Sony Portable Charger+Extra HK$200 Cash Rebate for new BEA Customers + 2 year annual fee waiver + HK$100 online application rebate + HK$20 for choosing e-statement|30-11-2013||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
銀聯雙幣白金信用卡銀聯雙幣白金信用卡銀聯雙幣白金信用卡銀聯雙幣白金信用卡銀聯雙幣白金信用卡銀聯雙幣白金信用卡銀聯雙幣白金信用卡銀聯雙幣白金信用卡銀聯雙幣白金信用卡|https://www.hkbea.com/whp_appform/whp_c_cred_corecard.html?|bank-of-east-asia-unionpay-dual-currency-platinum-credit-card.jpg||1|42|600|||||0|東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行|UnionPay|personal|Dual|FALSE|FALSE|FALSE|TRUE|34.49|全年熱門食府和消費熱點折扣優惠|豁免外幣交易手續費豁免外幣交易手續費豁免外幣交易手續費豁免外幣交易手續費豁免外幣交易手續費豁免外幣交易手續費豁免外幣交易手續費豁免外幣交易手續費豁免外幣交易手續費||東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行 UnionPay 銀聯雙幣白金信用卡銀聯雙幣白金信用卡銀聯雙幣白金信用卡銀聯雙幣白金信用卡銀聯雙幣白金信用卡銀聯雙幣白金信用卡銀聯雙幣白金信用卡銀聯雙幣白金信用卡銀聯雙幣白金信用卡|32|40000|FALSE|0||Yes|0|本地消費盡享高達3倍獎分本地消費盡享高達3倍獎分本地消費盡享高達3倍獎分本地消費盡享高達3倍獎分本地消費盡享高達3倍獎分本地消費盡享高達3倍獎分本地消費盡享高達3倍獎分本地消費盡享高達3倍獎分本地消費盡享高達3倍獎分|zh|TRUE|TRUE|Sony 隨身充電器+全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈Sony 隨身充電器+全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈Sony 隨身充電器+全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈Sony 隨身充電器+全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈Sony 隨身充電器+全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈Sony 隨身充電器+全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈Sony 隨身充電器+全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈Sony 隨身充電器+全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈Sony 隨身充電器+全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈|30-11-2013||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Gold Card|https://www.hkbea.com/whp_appform/whp_cred_corecard.html?|bank-of-east-asia-gold-card.jpg||1|11|0|||||0|Bank of East Asia |Visa|personal|HKD|FALSE|FALSE|FALSE|TRUE|34.49|Year-Round Entertainment Privileges on Cinemas and concerts|Year-Round Dining and Shopping Privileges|Octopus Automatic Add-Value Service|Bank of East Asia  Visa Gold Card|32|40000|FALSE|0||Yes|0|Up to 1 HK$=2 bonus points|en|TRUE|TRUE|Extra HK$200 Cash Rebate for new BEA Customers + 2 year annual fee waiver + HK$100 online application rebate + HK$20 for choosing e-statement+ choice from 4 products|30/11/2013||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
金卡 金卡 金卡 金卡 金卡 金卡 金卡 金卡 金卡|https://www.hkbea.com/whp_appform/whp_c_cred_corecard.html?|bank-of-east-asia-gold-card.jpg||1|42|0|||||0|東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行|Visa|personal|HKD|FALSE|FALSE|FALSE|TRUE|34.49|優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折|全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠|八達通自動增值服務八達通自動增值服務八達通自動增值服務八達通自動增值服務八達通自動增值服務八達通自動增值服務八達通自動增值服務八達通自動增值服務八達通自動增值服務|東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行 Visa  金卡 金卡 金卡 金卡 金卡 金卡 金卡 金卡 金卡|32|40000|FALSE|0||Yes|0|海外消費高達1港幣=2個積分海外消費高達1港幣=2個積分海外消費高達1港幣=2個積分海外消費高達1港幣=2個積分海外消費高達1港幣=2個積分海外消費高達1港幣=2個積分海外消費高達1港幣=2個積分海外消費高達1港幣=2個積分海外消費高達1港幣=2個積分|zh|TRUE|TRUE|全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈|30/11/2013||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Classic Card|https://www.hkbea.com/whp_appform/whp_cred_corecard.html?|bank-of-east-asia-classic-card.jpg||1|11|0|||||0|Bank of East Asia |MasterCard|personal|HKD|FALSE|FALSE|FALSE|TRUE|34.49|Year-Round Entertainment Privileges on Cinemas and concerts|Year-Round Dining and Shopping Privileges|Octopus Automatic Add-Value Service|Bank of East Asia  MasterCard Classic Card|32|40000|FALSE|0||Yes|0|Up to 1 HK$=2 bonus points|en|TRUE|TRUE|Extra HK$200 Cash Rebate for new BEA Customers + 2 year annual fee waiver + HK$100 online application rebate + HK$20 for choosing e-statement+ choice from 4 products|30/11/2013||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
信用卡信用卡信用卡信用卡信用卡信用卡信用卡信用卡信用卡|https://www.hkbea.com/whp_appform/whp_c_cred_corecard.html?|bank-of-east-asia-classic-card.jpg||1|42|0|||||0|東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行|MasterCard|personal|HKD|FALSE|FALSE|FALSE|TRUE|34.49|優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折優先預訂人氣演唱會門票及電影戲票9折|全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠全年熱門食府及商戶購物優惠|八達通自動增值服務八達通自動增值服務八達通自動增值服務八達通自動增值服務八達通自動增值服務八達通自動增值服務八達通自動增值服務八達通自動增值服務八達通自動增值服務|東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行東亞銀行 MasterCard 信用卡信用卡信用卡信用卡信用卡信用卡信用卡信用卡信用卡|32|40000|FALSE|0||Yes|0|海外消費高達1港幣=2個積分海外消費高達1港幣=2個積分海外消費高達1港幣=2個積分海外消費高達1港幣=2個積分海外消費高達1港幣=2個積分海外消費高達1港幣=2個積分海外消費高達1港幣=2個積分海外消費高達1港幣=2個積分海外消費高達1港幣=2個積分|zh|TRUE|TRUE|全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈全新銀行客戶專享額外HK$200現金回贈+首2年年費豁免+選用電子結單可獲HK$20現金回贈|30/11/2013||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Classic MasterCard|https://online.asia.ccb.com/PersonalHKWeb/creditcardpublic/creditcardappform/CreditcardappController.jpf?campaign=core&issuer=f&lang=english|china-construction-bank-(asia)-corporation-limited-classic-mastercard.jpg||1|13|240|||||0|China Construction Bank (Asia)|MasterCard|personal|HKD|TRUE|TRUE|FALSE|TRUE|34.49|Exclusive concerts priority bookings|An exclusive premium-free annual insurance plan|Varieties of installment programs offer greater repayment flexibilities|China Construction Bank (Asia) MasterCard Classic MasterCard|32|88000|FALSE|0.8|250 points =1 HK$|Yes|15|Up to 1 HK$=2 bonus points|en|TRUE|TRUE|Online exclusive HK$100 Haagen-Dazs Voucher and welcome gift: 15000 Asia Miles and 3X bonus points or HK$300 Cash Rebate or a Set of MagicView Stylish Travelling Luggage (28 & 20)|30/11/2013||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
